Scaffold,start,end,dir,feature,CGI_ID,type,ID,Description
scaffold675,365523,365957,-1,gene,CGI_10017870,transcript,EKC33937,
scaffold675,370213,387702,-1,gene,CGI_10017871,transcript,EKC33938,"Amiloride-sensitive cation channel 2, neuronal "
scaffold675,432099,436457,-1,gene,CGI_10017872,transcript,EKC33939,
scaffold675,447428,489134,-1,gene,CGI_10017873,transcript,EKC33940,
scaffold675,491753,498470,-1,gene,CGI_10017874,transcript,EKC33941,Protein hedgehog 
scaffold675,501242,521768,-1,gene,CGI_10017875,transcript,EKC33942,Coiled-coil domain-containing protein 55 
scaffold1533,2485,40419,1,gene,CGI_10012864,transcript,EKC26679,Dedicator of cytokinesis protein 4 
scaffold1533,44678,60659,1,gene,CGI_10012865,transcript,EKC26680,Dedicator of cytokinesis protein 3 
scaffold1533,63372,78897,1,gene,CGI_10012866,transcript,EKC26681,MCM10-like protein 
scaffold1533,79904,80950,-1,gene,CGI_10012867,transcript,EKC26682,Inactive serine protease 35 
scaffold1533,91991,98571,1,gene,CGI_10012868,transcript,EKC26683,E3 ubiquitin-protein ligase MARCH3 
scaffold1533,132420,138063,1,gene,CGI_10012869,transcript,EKC26684,G2/M phase-specific E3 ubiquitin-protein ligase 
scaffold1533,138235,147128,-1,gene,CGI_10012870,transcript,EKC26685,
scaffold1533,150362,163521,1,gene,CGI_10012871,transcript,EKC26686,"Phosphate carrier protein, mitochondrial "
scaffold1533,164497,169780,-1,gene,CGI_10012872,transcript,EKC26687,Tripartite motif-containing protein 45 
scaffold1533,170668,171036,-1,gene,CGI_10012873,transcript,EKC26688,
scaffold1533,208436,208732,-1,gene,CGI_10012874,transcript,EKC26689,
scaffold1533,212127,212848,1,gene,CGI_10012875,transcript,EKC26690,
scaffold1533,215052,232112,1,gene,CGI_10012876,transcript,EKC26691,
scaffold1533,243609,253447,1,gene,CGI_10012877,transcript,EKC26692,
scaffold1533,258171,271249,-1,gene,CGI_10012878,transcript,EKC26693,Glycerate kinase 
scaffold1533,292265,312647,1,gene,CGI_10012879,transcript,EKC26694,Pleckstrin-like protein domain-containing family G member 7 
scaffold1533,316186,317715,-1,gene,CGI_10012880,transcript,EKC26695,
scaffold1533,321662,336056,1,gene,CGI_10012881,transcript,EKC26696,Ankyrin-2 
scaffold391,19365,26832,1,gene,CGI_10001784,transcript,EKC37685,UPF0464 protein C15orf44-like protein 
scaffold1272,18792,24869,-1,gene,CGI_10008304,transcript,EKC28608,Nuclear receptor ROR-alpha 
scaffold1272,31337,32779,1,gene,CGI_10008305,transcript,EKC28609,
scaffold1272,59329,63479,1,gene,CGI_10008306,transcript,EKC28610,
scaffold1272,69936,97048,1,gene,CGI_10008307,transcript,EKC28611,Cysteine dioxygenase type 1 
scaffold1272,119217,120297,-1,gene,CGI_10008308,transcript,EKC28612,
scaffold1272,155957,203314,-1,gene,CGI_10008310,transcript,EKC28613,Multiple epidermal growth factor-like domains 6 
scaffold305,226,3248,1,gene,CGI_10019108,transcript,EKC38873,
scaffold305,6880,8634,1,gene,CGI_10019109,transcript,EKC38874,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A 
scaffold305,11482,30055,-1,gene,CGI_10019110,transcript,EKC38875,
scaffold305,36185,38516,-1,gene,CGI_10019112,transcript,EKC38876,
scaffold305,42065,48590,1,gene,CGI_10019113,transcript,EKC38877,
scaffold305,48834,53144,1,gene,CGI_10019114,transcript,EKC38878,Cytoplasmic polyadenylation element-binding protein 1-B 
scaffold305,60762,60971,-1,gene,CGI_10019115,transcript,EKC38879,
scaffold305,94388,110060,1,gene,CGI_10019116,transcript,EKC38880,
scaffold305,114232,133246,-1,gene,CGI_10019117,transcript,EKC38881,
scaffold305,133464,157357,-1,gene,CGI_10019118,transcript,EKC38882,
scaffold305,172174,179381,-1,gene,CGI_10019119,transcript,EKC38883,
scaffold305,179994,183618,-1,gene,CGI_10019120,transcript,EKC38884,
scaffold305,200283,200675,1,gene,CGI_10019121,transcript,EKC38885,
scaffold305,220848,235392,1,gene,CGI_10019122,transcript,EKC38886,Sodium leak channel non-selective protein 
scaffold305,235582,249919,1,gene,CGI_10019123,transcript,EKC38887,Sodium leak channel non-selective protein 
scaffold305,250174,258948,1,gene,CGI_10019124,transcript,EKC38888,
scaffold305,259205,261155,-1,gene,CGI_10019125,transcript,EKC38889,Solute carrier family 23 member 2 
scaffold305,263487,271556,-1,gene,CGI_10019126,transcript,EKC38890,Hexokinase type 2 
scaffold305,275185,294487,-1,gene,CGI_10019127,transcript,EKC38891,Sperm flagellar protein 1 
scaffold305,294997,301346,1,gene,CGI_10019128,transcript,EKC38892,Sperm flagellar protein 1 
scaffold305,310539,318181,-1,gene,CGI_10019129,transcript,EKC38893,
scaffold305,318389,321014,-1,gene,CGI_10019130,transcript,EKC38894,
scaffold305,321041,327344,-1,gene,CGI_10019131,transcript,EKC38895,Sperm flagellar protein 1 
scaffold305,328218,359699,1,gene,CGI_10019132,transcript,EKC38896,Telomerase protein component 1 
scaffold305,367180,369673,-1,gene,CGI_10019133,transcript,EKC38897,
scaffold305,371312,371854,-1,gene,CGI_10019134,transcript,EKC38898,
scaffold305,374245,383696,1,gene,CGI_10019135,transcript,EKC38899,Spermine oxidase 
scaffold305,397470,401544,1,gene,CGI_10019137,transcript,EKC38900,Zinc finger protein Xfin 
scaffold305,402997,414880,1,gene,CGI_10019138,transcript,EKC38901,
scaffold305,417939,422789,-1,gene,CGI_10019139,transcript,EKC38902,T-box transcription factor TBX6 
scaffold305,436325,448362,-1,gene,CGI_10019140,transcript,EKC38903,
scaffold305,449845,466663,1,gene,CGI_10019141,transcript,EKC38904,Spermine synthase 
scaffold305,473703,489513,1,gene,CGI_10019142,transcript,EKC38905,Spermine synthase 
scaffold305,493930,495961,-1,gene,CGI_10019143,transcript,EKC38906,
scaffold305,500230,504356,-1,gene,CGI_10019144,transcript,EKC38907,Solute carrier family 41 member 2 
scaffold305,506916,512811,1,gene,CGI_10019145,transcript,EKC38908,
scaffold305,513670,520927,-1,gene,CGI_10019146,transcript,EKC38909,Kelch-like protein 9 
scaffold305,525681,530224,-1,gene,CGI_10019147,transcript,EKC38910,TP53RK-binding protein 
scaffold305,531486,532694,1,gene,CGI_10019148,transcript,EKC38911,Leucine-rich repeat transmembrane protein FLRT1 
scaffold305,534771,539672,1,gene,CGI_10019149,transcript,EKC38912,Eukaryotic translation initiation factor 4E type 3 
scaffold33090,9150,12598,-1,gene,CGI_10000959,transcript,EKC22997,Ficolin-2 
C20462,3,871,1,gene,CGI_10000030,transcript,EKC17934,rRNA-processing protein FCF1-like protein 
scaffold521,1109,6969,1,gene,CGI_10009381,transcript,EKC35656,Tripartite motif-containing protein 3 
scaffold521,13780,15444,1,gene,CGI_10009382,transcript,EKC35657,Tripartite motif-containing protein 3 
scaffold521,27785,28747,1,gene,CGI_10009383,transcript,EKC35658,FMRFamide receptor 
scaffold521,38898,72859,-1,gene,CGI_10009384,transcript,EKC35659,ER degradation-enhancing alpha-mannosidase-like 3 
scaffold521,74322,83279,-1,gene,CGI_10009385,transcript,EKC35660,
scaffold521,92954,99426,1,gene,CGI_10009386,transcript,EKC35661,Heat shock 70 kDa protein 12B 
scaffold521,109014,132801,1,gene,CGI_10009387,transcript,EKC35662,
scaffold521,138459,143872,-1,gene,CGI_10009388,transcript,EKC35663,
scaffold521,144864,145376,-1,gene,CGI_10009389,transcript,EKC35664,
scaffold521,145717,146160,-1,gene,CGI_10009390,transcript,EKC35665,Putative apoptosis inhibitor ORF99 
scaffold521,148534,175250,1,gene,CGI_10009391,transcript,EKC35666,Putative serine/threonine-protein kinase roco5 
scaffold521,175433,179784,1,gene,CGI_10009392,transcript,EKC35667,Pre-mRNA-processing factor 6 
scaffold521,187101,205692,1,gene,CGI_10009393,transcript,EKC35668,
scaffold521,211432,218984,-1,gene,CGI_10009394,transcript,EKC35669,Tetratricopeptide repeat protein 38 
scaffold521,220005,225820,-1,gene,CGI_10009395,transcript,EKC35670,Polyadenylate-binding protein 1 
scaffold320,4574,13110,-1,gene,CGI_10001089,transcript,EKC38701,Tripartite motif-containing protein 3 
scaffold1045,58897,72575,-1,gene,CGI_10004646,transcript,EKC30644,
scaffold1045,73787,82720,1,gene,CGI_10004647,transcript,EKC30645,Protection of telomeres protein 1 
C28036,2192,2761,-1,gene,CGI_10000402,transcript,EKC17653,Histone H1-delta 
scaffold694,17287,54226,1,gene,CGI_10008108,transcript,EKC33775,
scaffold694,127285,137031,1,gene,CGI_10008109,transcript,EKC33776,"Phytanoyl-CoA dioxygenase, peroxisomal "
scaffold694,144374,152955,1,gene,CGI_10008110,transcript,EKC33777,Copine-8 
scaffold694,179698,193167,1,gene,CGI_10008111,transcript,EKC33778,Conserved oligomeric Golgi complex subunit 6 
scaffold38864,32123,32365,1,gene,CGI_10003015,transcript,EKC21971,
scaffold38864,45163,45599,-1,gene,CGI_10003016,transcript,EKC21972,Renin receptor 
scaffold44064,14609,37368,-1,gene,CGI_10016747,transcript,EKC17990,Ubiquitin-associated and SH3 domain-containing protein B 
scaffold44064,41522,51301,-1,gene,CGI_10016748,transcript,EKC17991,
scaffold44064,55799,62300,1,gene,CGI_10016750,transcript,EKC17992,Phosphatase PTC7-like protein 
scaffold44064,68851,76191,-1,gene,CGI_10016751,transcript,EKC17993,Cell cycle checkpoint control protein RAD9A 
scaffold44064,77587,79442,1,gene,CGI_10016752,transcript,EKC17994,Vacuolar protein sorting-associated protein 29 
scaffold44064,80546,93621,-1,gene,CGI_10016753,transcript,EKC17995,
scaffold44064,97153,103357,-1,gene,CGI_10016754,transcript,EKC17996,Histone-lysine N-methyltransferase SETD8 
scaffold44064,104624,120677,1,gene,CGI_10016755,transcript,EKC17997,Strawberry notch-like protein 1 
scaffold44064,120842,136443,-1,gene,CGI_10016756,transcript,EKC17998,Sterile alpha and TIR motif-containing protein 1 
scaffold44064,136540,138975,-1,gene,CGI_10016757,transcript,EKC17999,Sterile alpha and TIR motif-containing protein 1 
scaffold44064,146010,151943,-1,gene,CGI_10016758,transcript,EKC18000,
scaffold44064,158527,161995,1,gene,CGI_10016759,transcript,EKC18001,Multidrug resistance-associated protein 1 
scaffold44064,180277,188770,1,gene,CGI_10016760,transcript,EKC18002,Multidrug resistance-associated protein 1 
scaffold44064,191273,194167,-1,gene,CGI_10016761,transcript,EKC18003,
scaffold44064,194299,202712,1,gene,CGI_10016762,transcript,EKC18004,Multidrug resistance-associated protein 1 
scaffold44064,217164,234293,1,gene,CGI_10016764,transcript,EKC18005,Fatty acid synthase 
scaffold44064,251986,272720,1,gene,CGI_10016766,transcript,EKC18006,Serine/arginine repetitive matrix protein 2 
scaffold44064,276970,281778,1,gene,CGI_10016767,transcript,EKC18007,"Fatty acid-binding protein, adipocyte "
scaffold44064,283236,291340,-1,gene,CGI_10016768,transcript,EKC18008,Glyoxalase domain-containing protein 4 
scaffold44064,297996,304169,-1,gene,CGI_10016769,transcript,EKC18009,RILP-like protein 1 
scaffold44064,307461,308735,1,gene,CGI_10016770,transcript,EKC18010,Transmembrane emp24 domain-containing protein 2 
scaffold44064,310326,312357,-1,gene,CGI_10016771,transcript,EKC18011,RNA methyltransferase-like protein 1 
scaffold44064,314951,320322,-1,gene,CGI_10016772,transcript,EKC18012,Potassium voltage-gated channel protein Shaw 
scaffold44064,322483,323136,-1,gene,CGI_10016773,transcript,EKC18013,
scaffold44064,330257,330951,-1,gene,CGI_10016774,transcript,EKC18014,
scaffold44064,331626,352468,-1,gene,CGI_10016775,transcript,EKC18015,Solute carrier family 43 member 3 
scaffold44064,385748,393065,-1,gene,CGI_10016776,transcript,EKC18016,
scaffold44064,397401,400455,-1,gene,CGI_10016777,transcript,EKC18017,
scaffold44064,403826,404295,-1,gene,CGI_10016778,transcript,EKC18018,
scaffold44064,404503,419237,-1,gene,CGI_10016779,transcript,EKC18019,
scaffold44064,424788,427670,1,gene,CGI_10016780,transcript,EKC18020,Spindle and kinetochore-associated protein 2 
scaffold44064,428937,432558,-1,gene,CGI_10016781,transcript,EKC18021,F-box only protein 39 
scaffold44064,433933,435975,1,gene,CGI_10016782,transcript,EKC18022,F-box only protein 39 
scaffold44064,446951,453577,1,gene,CGI_10016784,transcript,EKC18023,"Splicing factor, arginine/serine-rich 8 "
scaffold44064,454475,459509,-1,gene,CGI_10016785,transcript,EKC18024,Serine-protein kinase ATM 
scaffold44064,459640,479605,-1,gene,CGI_10016787,transcript,EKC18025,Scavenger receptor class F member 2 
scaffold29220,2447,6255,-1,gene,CGI_10000525,transcript,EKC23104,
C32794,7027,7212,-1,gene,CGI_10000950,transcript,EKC17382,
scaffold1801,3044,9651,1,gene,CGI_10004347,transcript,EKC24427,
scaffold1801,11015,28188,1,gene,CGI_10004348,transcript,EKC24428,Heat shock 70 kDa protein 12A 
scaffold1801,49099,66626,-1,gene,CGI_10004349,transcript,EKC24429,
scaffold1801,82920,94262,1,gene,CGI_10004350,transcript,EKC24430,
scaffold240,28917,35549,1,gene,CGI_10007841,transcript,EKC39678,Anaphase-promoting complex subunit 10 
scaffold240,60887,61291,-1,gene,CGI_10007842,transcript,EKC39679,
scaffold240,61382,61759,-1,gene,CGI_10007843,transcript,EKC39680,
scaffold240,63755,67840,-1,gene,CGI_10007844,transcript,EKC39681,
scaffold240,67869,68699,-1,gene,CGI_10007845,transcript,EKC39682,
scaffold240,147105,148523,1,gene,CGI_10007847,transcript,EKC39683,Fucolectin-1 
scaffold240,153291,154540,1,gene,CGI_10007848,transcript,EKC39684,
scaffold240,156534,157210,-1,gene,CGI_10007849,transcript,EKC39685,
scaffold240,157462,167089,-1,gene,CGI_10007850,transcript,EKC39686,
scaffold240,169762,171676,1,gene,CGI_10007851,transcript,EKC39687,
scaffold240,190117,192316,-1,gene,CGI_10007853,transcript,EKC39688,
C26742,916,1357,-1,gene,CGI_10000326,transcript,EKC17700,Dynactin subunit 1 
C24316,879,1202,1,gene,CGI_10000189,transcript,EKC17798,
scaffold1673,726,31015,-1,gene,CGI_10013565,transcript,EKC25614,RFT1-like protein 
scaffold1673,31438,36790,1,gene,CGI_10013567,transcript,EKC25615,T-complex protein 1 subunit eta 
scaffold1673,38300,42089,1,gene,CGI_10013568,transcript,EKC25616,T-complex protein 1 subunit eta 
scaffold1673,45020,50018,-1,gene,CGI_10013569,transcript,EKC25617,Protein FRA10AC1 
scaffold1673,51832,54257,-1,gene,CGI_10013570,transcript,EKC25618,
scaffold1673,58935,108305,1,gene,CGI_10013571,transcript,EKC25619,Tyrosine-protein phosphatase non-receptor type 13 
scaffold1673,114952,122971,-1,gene,CGI_10013572,transcript,EKC25620,Receptor-type tyrosine-protein phosphatase mu 
scaffold1673,167196,180789,-1,gene,CGI_10013573,transcript,EKC25621,Receptor-type tyrosine-protein phosphatase epsilon 
scaffold1673,228342,237062,-1,gene,CGI_10013574,transcript,EKC25622,Coiled-coil domain-containing protein 58 
scaffold1673,237658,249188,1,gene,CGI_10013575,transcript,EKC25623,Importin subunit alpha 
scaffold1673,252030,254876,1,gene,CGI_10013576,transcript,EKC25624,
scaffold1673,257003,275064,-1,gene,CGI_10013577,transcript,EKC25625,Coiled-coil domain-containing protein 81 
scaffold1673,279126,281607,1,gene,CGI_10013578,transcript,EKC25626,Cystatin B-like protein\x3b Cystatin-B 
scaffold1673,310510,313745,-1,gene,CGI_10013579,transcript,EKC25627,
scaffold1673,314709,330786,1,gene,CGI_10013580,transcript,EKC25628,Two pore calcium channel protein 2 
scaffold1673,332227,347638,1,gene,CGI_10013581,transcript,EKC25629,
scaffold368,17066,24073,1,gene,CGI_10018689,transcript,EKC38010,
scaffold368,27692,45024,-1,gene,CGI_10018691,transcript,EKC38011,
scaffold368,45173,45535,-1,gene,CGI_10018692,transcript,EKC38012,Cerebellin-3 
scaffold368,48878,62729,-1,gene,CGI_10018693,transcript,EKC38013,Nuclear mitotic apparatus protein 1 
scaffold368,69653,72261,1,gene,CGI_10018695,transcript,EKC38014,Protein cappuccino 
scaffold368,78208,92005,-1,gene,CGI_10018696,transcript,EKC38015,Oxidative stress-induced growth inhibitor 2 
scaffold368,107278,116313,-1,gene,CGI_10018697,transcript,EKC38016,Bardet-Biedl syndrome 4 protein 
scaffold368,118524,119209,-1,gene,CGI_10018698,transcript,EKC38017,Cytochrome P450 2D27 
scaffold368,121375,124326,-1,gene,CGI_10018699,transcript,EKC38018,Cytochrome P450 2J2 
scaffold368,131156,137198,1,gene,CGI_10018700,transcript,EKC38019,
scaffold368,150256,160112,1,gene,CGI_10018701,transcript,EKC38020,Neuropilin and tolloid-like protein 1 
scaffold368,169109,169594,-1,gene,CGI_10018702,transcript,EKC38021,Mpv17-like protein 2 
scaffold368,200026,213347,1,gene,CGI_10018703,transcript,EKC38022,Small nuclear ribonucleoprotein Sm D1 
scaffold368,214957,216024,1,gene,CGI_10018704,transcript,EKC38023,
scaffold368,218139,218698,-1,gene,CGI_10018705,transcript,EKC38024,
scaffold368,225329,227477,-1,gene,CGI_10018706,transcript,EKC38025,GTP-binding protein RAD 
scaffold368,242727,245149,1,gene,CGI_10018707,transcript,EKC38026,GTP-binding protein RAD 
scaffold368,289601,290621,1,gene,CGI_10018708,transcript,EKC38027,Tenascin-R 
scaffold368,298135,299885,1,gene,CGI_10018709,transcript,EKC38028,Tenascin-R 
scaffold368,306309,308636,-1,gene,CGI_10018710,transcript,EKC38029,
scaffold368,313751,316494,-1,gene,CGI_10018711,transcript,EKC38030,
scaffold368,343749,373643,1,gene,CGI_10018712,transcript,EKC38031,Leucine-rich repeats and immunoglobulin-like domains protein 3 
scaffold368,378799,380316,1,gene,CGI_10018713,transcript,EKC38032,Cytochrome P450 1A1 
scaffold368,456734,493375,1,gene,CGI_10018714,transcript,EKC38033,Low-density lipoprotein receptor-related protein 6 
scaffold368,550943,551533,1,gene,CGI_10018715,transcript,EKC38034,
scaffold368,552655,557427,-1,gene,CGI_10018716,transcript,EKC38035,
scaffold1862,304,12683,-1,gene,CGI_10021884,transcript,EKC23728,GRAM domain-containing protein 4 
scaffold1862,15384,24307,-1,gene,CGI_10021885,transcript,EKC23729,"5-aminolevulinate synthase, erythroid-specific, mitochondrial "
scaffold1862,61915,63639,1,gene,CGI_10021886,transcript,EKC23730,Tripartite motif-containing protein 2 
scaffold1862,83821,89704,1,gene,CGI_10021887,transcript,EKC23731,Tripartite motif-containing protein 3 
scaffold1862,112497,117811,1,gene,CGI_10021888,transcript,EKC23732,
scaffold1862,120142,135554,-1,gene,CGI_10021889,transcript,EKC23733,Putative GTP-binding protein Parf 
scaffold1862,137266,141475,1,gene,CGI_10021890,transcript,EKC23734,
scaffold1862,161063,169000,-1,gene,CGI_10021891,transcript,EKC23735,Putative HERC2-like protein 3 
scaffold1862,169768,169959,1,gene,CGI_10021892,transcript,EKC23736,
scaffold1862,170077,209119,-1,gene,CGI_10021893,transcript,EKC23737,Putative E3 ubiquitin-protein ligase HERC2 
scaffold1862,239301,244575,-1,gene,CGI_10021894,transcript,EKC23738,
scaffold1862,246863,252713,1,gene,CGI_10021895,transcript,EKC23739,Putative ATP-dependent RNA helicase DDX6 
scaffold1862,261647,270881,1,gene,CGI_10021896,transcript,EKC23740,Cytosolic 5'-nucleotidase 3 
scaffold1862,272955,274961,-1,gene,CGI_10021897,transcript,EKC23741,
scaffold1862,307841,321442,1,gene,CGI_10021898,transcript,EKC23742,
scaffold1862,331712,332704,1,gene,CGI_10021899,transcript,EKC23743,
scaffold1862,347022,347237,1,gene,CGI_10021900,transcript,EKC23744,
